UID,MID,RATING,TIME
3546,1391,4,967028685
3547,1391,3,966833859
3550,1391,4,967157059
3557,1391,3,966805840
3565,1391,2,966781137
3578,1391,5,966710220
3589,1391,2,966655108
3590,1391,3,966655867
3591,1391,5,966646098
3599,1391,3,969809993
3603,1391,4,966619729
3607,1391,2,971916533
3611,1391,4,966610834
3614,1391,3,966604840
3618,1391,2,966863552
3620,1391,1,972834480
3621,1391,2,966575148
3624,1391,4,966563881
3625,1391,2,966563664
3626,1391,3,966603110
3641,1391,3,966482811
3643,1391,1,966634823
3648,1391,2,994802824
3650,1391,1,966460221
3651,1391,3,966462674
3652,1391,4,966454754
3654,1391,4,966453528
3675,1391,2,966362956
3678,1391,1,967053066
3683,1391,2,966523111
3689,1391,2,966312629
3690,1391,2,966309693
3693,1391,2,966304309
3695,1391,4,1003797228
3705,1391,3,966285048
3710,1391,3,966274249
3712,1391,3,966272569
3716,1391,4,966265052
3724,1391,1,966222184
3726,1391,3,966226245
3731,1391,3,966210060
3737,1391,3,966190096
3749,1391,3,966134270
3751,1391,2,966128953
3759,1391,4,966094944
3760,1391,5,966097380
3768,1391,4,966066522
3769,1391,3,966056117
3773,1391,3,966044016
3780,1391,4,966028404
3791,1391,2,966018901
3792,1391,4,976802745
3799,1391,2,966005826
3807,1391,3,1013347981
3808,1391,5,965963654
3811,1391,2,965957431
3824,1391,1,970245915
3825,1391,1,965943238
3827,1391,3,966129324
3833,1391,4,972051739
3834,1391,5,966404325
3836,1391,1,965969880
3839,1391,2,965918490
3841,1391,3,965995539
3842,1391,2,1037879890
3847,1391,1,965881492
3849,1391,2,965879841
3853,1391,5,965874939
3859,1391,3,965927678
3860,1391,3,965860966
3871,1391,3,965844660
3874,1391,3,965839745
3878,1391,5,965836014
3884,1391,2,967597670
3885,1391,4,965811068
3887,1391,4,965807073
3892,1391,4,965798898
3896,1391,3,965781925
3900,1391,2,965847217
3907,1391,1,965759077
3910,1391,4,965755808
3916,1391,5,965747768
3922,1391,2,965712618
3923,1391,5,965712204
3929,1391,2,965711968
3934,1391,3,965703997
3935,1391,4,965861134
3940,1391,4,965697410
3942,1391,2,966380718
3945,1391,4,965691686
3946,1391,4,967231109
3947,1391,5,965688787
3953,1391,3,976926115
3954,1391,2,965675355
3957,1391,3,965674676
3961,1391,3,967225847
3965,1391,2,965669481
3967,1391,2,967551960
3968,1391,4,965664161
3970,1391,1,965664052
3981,1391,1,965626238
3988,1391,4,965708283
3992,1391,2,965595339
3994,1391,4,966701237
3997,1391,4,965580670
3999,1391,3,965576486
4001,1391,3,965572757
4004,1391,2,965561758
4007,1391,2,965547756
4013,1391,2,965536310
4014,1391,4,965537640
4016,1391,1,965529607
4020,1391,3,965532720
4021,1391,4,965520687
4022,1391,3,965521413
4028,1391,5,965514207
4033,1391,4,965513217
4041,1391,5,965511362
4043,1391,2,965504323
4048,1391,2,965498970
4049,1391,2,965497827
4053,1391,3,965493378
4054,1391,4,965507883
4055,1391,3,965493731
4058,1391,1,965493067
4060,1391,3,965490529
4064,1391,1,965480827
4071,1391,4,965610863
4077,1391,3,965446817
4083,1391,1,965436897
4086,1391,5,965502131
4088,1391,3,965431474
4089,1391,3,965430782
4096,1391,1,965418233
4104,1391,3,965409406
4105,1391,2,965409459
4107,1391,4,965519661
4111,1391,2,965365075
4112,1391,4,965367723
4115,1391,4,965362868
4117,1391,4,965621878
4121,1391,4,965357550
4122,1391,3,965358307
4124,1391,2,965444719
4126,1391,3,1021634399
4127,1391,3,965356741
4140,1391,1,965353157
4141,1391,4,965350236
4150,1391,1,965349964
4153,1391,3,965342478
4156,1391,5,965341923
4161,1391,2,965340333
4169,1391,3,976589194
4181,1391,2,965331538
4186,1391,1,965327757
4190,1391,1,965326719
4193,1391,4,965328772
4210,1391,4,965319734
4213,1391,3,965839559
4217,1391,3,966189271
4227,1391,1,965314162
4229,1391,3,965312889
4238,1391,4,965311995
4247,1391,3,965309160
4260,1391,2,965305874
4261,1391,2,965306790
4268,1391,1,965306948
4272,1391,2,965301833
4277,1391,3,975759600
4279,1391,3,965282900
4284,1391,3,965277629
4285,1391,2,965280833
4287,1391,1,965278160
4291,1391,2,965278895
4292,1391,1,965274687
4294,1391,2,1006400634
4305,1391,3,965264307
4312,1391,3,965506715
4315,1391,1,965258617
4327,1391,3,965244573
4328,1391,2,965251615
4333,1391,5,965242984
4334,1391,3,965411033
4335,1391,3,965240838
4339,1391,3,965232894
4344,1391,2,966453628
4350,1391,1,965202321
4352,1391,4,965192749
4356,1391,3,965327525
4362,1391,3,965187451
4377,1391,5,965177643
4379,1391,2,965176536
4382,1391,3,965175536
4386,1391,3,965247637
4388,1391,3,965218135
4390,1391,1,965163886
4411,1391,4,970363297
4415,1391,3,965151773
4425,1391,3,965110746
4437,1391,1,965184064
4446,1391,4,965088682
4447,1391,4,965146801
4448,1391,4,966362445
4449,1391,3,965087948
4450,1391,1,965087362
4451,1391,3,965088490
4458,1391,3,965077145
4460,1391,1,965073767
4461,1391,5,965072153
4470,1391,2,965064669
4472,1391,2,965064918
4478,1391,3,984172354
4489,1391,3,965010770
4490,1391,1,965009814
4491,1391,4,965006392
4498,1391,4,964999373
4508,1391,4,964981550
4510,1391,2,966787764
4517,1391,4,964864813
4521,1391,4,964836165
4524,1391,2,964815740
4534,1391,2,964727458
4535,1391,5,964720719
4541,1391,1,964674789
4543,1391,3,965107793
4555,1391,4,964546675
4569,1391,1,964470264
4578,1391,2,967048530
4585,1391,3,964321787
4591,1391,2,964306343
4592,1391,4,964300407
4596,1391,3,964221461
4601,1391,2,964206930
4606,1391,4,964201243
4625,1391,3,964113218
4640,1391,1,1024000177
4647,1391,2,963967473
4658,1391,3,963879105
4662,1391,2,963867056
4666,1391,2,963845255
4671,1391,4,963794861
4673,1391,3,963773332
4682,1391,4,963681312
4692,1391,3,963606050
4699,1391,2,963564477
4704,1391,1,963531834
4715,1391,4,963507076
4725,1391,3,963369546
4732,1391,3,963637926
4734,1391,3,963324701
4736,1391,3,963632106
4748,1391,5,1031075898
4771,1391,3,972792977
4774,1391,1,963114833
4786,1391,3,963002961
4788,1391,3,962999883
4789,1391,3,963005996
4796,1391,4,962984354
4800,1391,2,962945396
4802,1391,2,962988761
4806,1391,3,962937426
4808,1391,3,962936790
4810,1391,1,962934191
4814,1391,2,962929935
4819,1391,1,962926432
4837,1391,2,962896067
4855,1391,1,962846355
4857,1391,1,962828632
4867,1391,3,962817190
4893,1391,4,962732943
4897,1391,2,962714941
4904,1391,5,962683628
4915,1391,1,962680379
4917,1391,4,962675309
4918,1391,2,963084457
4927,1391,3,962660853
4933,1391,5,962651489
4939,1391,1,962643780
4940,1391,1,1022012441
4956,1391,2,962644047
4957,1391,4,962637065
4958,1391,4,962635113
4963,1391,4,962624262
4964,1391,4,962615253
4967,1391,3,962612741
4970,1391,1,962606765
4972,1391,2,962607517
4977,1391,3,962602054
4978,1391,4,962599782
4979,1391,2,962602311
4985,1391,3,962593547
4994,1391,4,962601662
4997,1391,1,962592582
5005,1391,3,962589414
5008,1391,3,967432499
5014,1391,3,962588703
5015,1391,4,962595845
5021,1391,3,962584362
5026,1391,1,962581043
5040,1391,4,962512586
5042,1391,3,962660517
5046,1391,3,962505223
5047,1391,2,962497779
5053,1391,4,987835734
5061,1391,4,962486376
5083,1391,2,962467637
5090,1391,2,962392200
5099,1391,4,962367141
5103,1391,3,962343452
5107,1391,3,962334947
5111,1391,2,962331562
5112,1391,2,962328297
5118,1391,2,962298181
5163,1391,4,961904097
5173,1391,2,971031725
5198,1391,4,961687884
5205,1391,4,961640746
5208,1391,1,961659386
5217,1391,4,963799297
5219,1391,2,961542490
5225,1391,5,961519802
5227,1391,2,961475597
5234,1391,1,961604870
5249,1391,2,961600818
5250,1391,5,961358228
5256,1391,2,961297588
5264,1391,1,961255533
5268,1391,5,961170369
5278,1391,2,963264900
5282,1391,4,961167970
5283,1391,5,961167525
5300,1391,4,960977228
5305,1391,5,965008067
5306,1391,4,960940264
5312,1391,3,962156896
5319,1391,4,960865274
5338,1391,4,960747469
5345,1391,3,960671893
5347,1391,5,960667016
5359,1391,2,960603740
5368,1391,3,960496822
5376,1391,1,960409026
5386,1391,3,960349237
5387,1391,1,961191650
5389,1391,4,960328564
5394,1391,4,1007748094
5422,1391,3,960255511
5433,1391,3,960047977
5434,1391,1,960045226
5441,1391,2,959988440
5443,1391,3,959979146
5452,1391,3,959931822
5457,1391,3,959913235
5481,1391,4,962589586
5483,1391,4,959888905
5493,1391,1,959886083
5501,1391,4,959797274
5504,1391,4,959734385
5522,1391,3,960090237
5530,1391,4,959623054
5543,1391,2,959513888
5550,1391,3,959471853
5553,1391,2,959455316
5555,1391,1,959461199
5565,1391,5,959355519
5567,1391,2,959349617
5575,1391,1,959293257
5576,1391,2,959695318
5592,1391,2,959266754
5593,1391,4,959226862
5595,1391,4,959311239
5605,1391,4,959549831
5614,1391,2,964397295
5615,1391,2,959132945
5627,1391,1,959042268
5630,1391,3,980544229
5634,1391,3,959008957
5636,1391,3,958966807
5643,1391,3,959649636
5644,1391,3,958882026
5654,1391,4,1044556237
5657,1391,4,958829161
5659,1391,3,958788706
5664,1391,4,958764705
5676,1391,3,958677467
5678,1391,3,958626056
5686,1391,3,958603066
5716,1391,4,958700960
5720,1391,1,958577147
5723,1391,4,1003294995
5726,1391,4,958494738
5728,1391,2,958472265
5738,1391,1,958417254
5744,1391,4,959994393
5747,1391,4,958355389
5757,1391,3,958259126
5759,1391,4,958255108
5761,1391,3,982012393
5762,1391,2,958312675
5765,1391,4,958180062
5767,1391,3,959620056
5769,1391,3,958174721
5775,1391,3,958167468
5776,1391,4,958169348
5788,1391,3,958107963
5794,1391,5,958071877
5795,1391,1,958144653
5797,1391,3,958059429
5801,1391,3,958012219
5812,1391,2,992075232
5824,1391,3,957898620
5831,1391,2,982481336
5847,1391,4,957792263
5848,1391,2,957783281
5853,1391,2,957748470
5854,1391,3,957745361
5874,1391,4,957562572
5875,1391,4,957565749
5878,1391,1,1043783868
5880,1391,4,957550492
5886,1391,3,957485950
5888,1391,1,957481098
5896,1391,3,957459403
5905,1391,5,957377620
5908,1391,4,957726130
5911,1391,5,957373852
5916,1391,1,957460955
5924,1391,2,957291373
5938,1391,4,1002299158
5947,1391,5,957209397
5953,1391,3,957143621
5954,1391,1,957129604
5961,1391,2,957023843
5964,1391,4,956996345
5970,1391,1,956959921
5996,1391,1,956940267
6000,1391,3,956886363
6007,1391,4,956792299
6014,1391,2,956780214
6016,1391,1,956777972
6018,1391,1,956764049
6026,1391,4,956726392
6030,1391,5,956718866
6035,1391,3,956711223
6036,1391,2,956754710
2,2628,3,978300051
10,2628,3,978228408
13,2628,3,978201987
18,2628,4,978152515
19,2628,3,978147137
22,2628,2,978154891
23,2628,4,978464461
24,2628,3,978135358
25,2628,5,978130670
26,2628,2,978143313
36,2628,3,978062357
41,2628,5,978039339
42,2628,5,978039063
44,2628,4,978019498
46,2628,1,977979482
48,2628,5,978032413
49,2628,3,977971591
52,2628,2,977947683
53,2628,4,977976632
58,2628,4,977935606
60,2628,5,977931722
62,2628,2,977904601
65,2628,4,1022468310
73,2628,3,977866352
75,2628,5,977850661
80,2628,3,977789085
83,2628,5,977720995
84,2628,1,977717036
86,2628,5,977696818
90,2628,3,993875199
93,2628,3,977630254
100,2628,3,977594265
101,2628,5,977578472
110,2628,3,977514080
117,2628,4,977501447
118,2628,5,977501154
119,2628,3,977597820
121,2628,3,977457965
122,2628,3,977480800
127,2628,3,977437064
134,2628,3,977418237
137,2628,4,1000867567
139,2628,4,977360439
146,2628,1,977348606
147,2628,4,977336800
148,2628,3,977354128
149,2628,4,977326886
151,2628,4,977292484
157,2628,2,977247679
163,2628,1,978234055
166,2628,3,977186243
169,2628,5,977202366
175,2628,4,977114555
177,2628,4,977099864
181,2628,4,977087781
185,2628,3,977066043
189,2628,2,977028732
192,2628,2,977028196
195,2628,3,986608952
198,2628,5,977002373
199,2628,4,976979502
202,2628,5,976939127
204,2628,5,978059164
215,2628,5,976908635
220,2628,4,976998389
222,2628,4,976834859
223,2628,3,976902550
224,2628,3,981145294
225,2628,1,976831156
227,2628,2,976829508
229,2628,1,1039504705
235,2628,1,976770869
236,2628,4,976764319
238,2628,5,976759827
239,2628,3,992474361
242,2628,2,976750767
245,2628,2,976732816
255,2628,3,976682855
256,2628,4,976678204
257,2628,4,976672864
259,2628,3,976672069
260,2628,1,976671537
261,2628,3,976667311
262,2628,4,976661028
263,2628,4,976651597
264,2628,4,976710512
271,2628,4,976678629
272,2628,4,976695000
273,2628,4,976773524
274,2628,4,976593389
277,2628,4,976587285
283,2628,5,976570486
284,2628,5,976573572
289,2628,3,976566174
291,2628,5,976563889
292,2628,2,976561462
299,2628,3,976660671
300,2628,5,976507443
301,2628,4,976504598
302,2628,4,976503573
306,2628,4,979244173
308,2628,2,995835802
310,2628,4,976477491
321,2628,3,976415479
323,2628,2,976973272
324,2628,4,976408125
327,2628,2,976397578
328,2628,3,976396315
329,2628,3,976475632
331,2628,4,984152442
335,2628,1,976363087
336,2628,5,976361228
337,2628,1,976349390
338,2628,3,976343872
340,2628,2,976340787
342,2628,4,976337885
343,2628,4,988596529
344,2628,1,976336388
348,2628,4,976329089
349,2628,3,1006742381
350,2628,3,976326059
352,2628,3,976325238
355,2628,3,1013578340
360,2628,3,976316596
372,2628,5,976546933
373,2628,3,976305067
377,2628,4,976302615
387,2628,4,977280224
390,2628,2,976298011
398,2628,3,1044566296
403,2628,4,976291961
406,2628,3,976295764
408,2628,1,1020427003
409,2628,4,976292146
412,2628,5,976293674
415,2628,3,976286095
424,2628,4,989441208
426,2628,4,976280219
427,2628,5,976278503
428,2628,3,976260090
429,2628,4,976258759
431,2628,5,976251007
435,2628,4,976249466
436,2628,2,976246229
438,2628,4,976247996
441,2628,4,976242127
442,2628,5,997231400
449,2628,4,976234539
453,2628,4,976244652
454,2628,3,976287422
456,2628,4,976301054
457,2628,3,976231794
461,2628,3,976228742
462,2628,3,976934487
468,2628,1,976225471
470,2628,3,976222584
471,2628,3,976225225
474,2628,3,976239764
475,2628,4,976219856
476,2628,4,976220405
477,2628,4,976219584
480,2628,2,976829454
481,2628,3,976217887
483,2628,2,976216522
488,2628,3,976215088
490,2628,5,976214333
494,2628,5,976216967
495,2628,4,976213537
496,2628,5,1004201468
499,2628,3,976211859
505,2628,5,976208057
508,2628,3,976209601
509,2628,4,976206814
510,2628,5,976205922
516,2628,3,976280793
522,2628,5,976196854
524,2628,4,976170683
528,2628,5,976411296
531,2628,4,979157934
532,2628,5,976140738
533,2628,3,976230548
536,2628,5,976137664
543,2628,4,976120087
546,2628,4,976070404
549,2628,5,976071572
550,2628,3,976157702
556,2628,2,976062549
557,2628,2,976049771
558,2628,4,976053684
560,2628,4,976046694
563,2628,2,976045445
566,2628,3,976043449
567,2628,5,976032873
571,2628,3,975998057
575,2628,3,975987418
576,2628,3,975980677
587,2628,2,976432129
601,2628,3,975887074
602,2628,1,975878249
604,2628,4,975871508
605,2628,4,975869957
609,2628,4,975868770
610,2628,5,975862839
611,2628,3,975856555
615,2628,5,975978880
617,2628,3,975800999
621,2628,3,975799325
623,2628,3,975903548
624,2628,4,975788281
626,2628,4,975785105
627,2628,3,975782985
629,2628,4,975783851
632,2628,4,975776407
634,2628,5,975774053
636,2628,5,975752740
637,2628,3,975738689
639,2628,4,975727548
646,2628,4,975781738
647,2628,2,975713167
648,2628,4,1041110587
649,2628,4,975705638
651,2628,1,975706349
652,2628,1,975702972
662,2628,3,975662161
663,2628,4,975652535
669,2628,3,975629426
670,2628,1,975627921
672,2628,2,975624741
675,2628,2,975618481
676,2628,4,975687525
678,2628,4,975608817
685,2628,5,975602778
687,2628,5,975600861
692,2628,4,975779870
694,2628,2,975561474
695,2628,4,975560544
696,2628,3,975559736
698,2628,1,1015125984
699,2628,1,975557070
700,2628,2,975555397
704,2628,3,975547376
705,2628,4,975547370
710,2628,3,1023052895
712,2628,3,975539320
713,2628,4,975536193
714,2628,5,975689860
715,2628,3,979578177
716,2628,3,975532619
718,2628,4,975575266
720,2628,3,975527728
721,2628,4,975526956
728,2628,4,975514202
729,2628,2,975511922
731,2628,3,975507877
733,2628,4,975481565
735,2628,4,975480179
736,2628,3,1045710520
737,2628,2,1037423802
739,2628,5,975475464
740,2628,4,975474093
742,2628,5,975470590
744,2628,5,975468741
746,2628,2,975466095
752,2628,1,975610601
753,2628,3,975460449
757,2628,3,975453941
758,2628,3,975452267
762,2628,5,975451053
764,2628,5,975450018
765,2628,4,975450691
768,2628,4,975521992
770,2628,1,976183895
772,2628,3,975440712
774,2628,3,975533009
777,2628,4,975437216
778,2628,4,975436568
779,2628,4,975435545
780,2628,2,975436441
781,2628,4,975433646
783,2628,3,975431000
786,2628,5,975428980
788,2628,2,975429032
791,2628,5,981767612
793,2628,4,975420969
796,2628,3,975416589
798,2628,5,975406414
800,2628,5,975405061
802,2628,4,975399752
803,2628,3,975396138
810,2628,4,975393387
814,2628,4,975392896
816,2628,2,975387890
817,2628,4,975386564
818,2628,3,975384902
819,2628,2,975384567
820,2628,2,975383065
821,2628,2,975382180
822,2628,5,975380123
832,2628,4,975362515
835,2628,3,975361236
838,2628,3,975360333
839,2628,3,975360870
844,2628,2,975360336
850,2628,1,975359331
851,2628,3,975348222
853,2628,4,975347805
854,2628,3,975348268
859,2628,2,975343757
866,2628,3,975276864
867,2628,3,975277194
869,2628,3,975275076
872,2628,4,1007400619
876,2628,3,975272067
877,2628,4,975268299
878,2628,5,975263375
880,2628,4,975263469
881,2628,2,975262042
882,2628,5,975262378
885,2628,4,975256813
887,2628,2,975258974
889,2628,1,975249084
890,2628,5,975234743
891,2628,2,975232578
894,2628,4,975228648
897,2628,3,975223091
899,2628,3,975217352
908,2628,2,975207781
911,2628,4,975256502
917,2628,2,975202237
918,2628,3,978240152
920,2628,3,975204939
921,2628,4,975204631
922,2628,3,975211073
923,2628,2,975200623
924,2628,4,975202046
934,2628,1,992384048
936,2628,4,975347930
937,2628,4,991773532
940,2628,2,975173467
948,2628,3,975161192
949,2628,5,975141491
950,2628,3,975138001
955,2628,2,975132334
959,2628,4,986079037
963,2628,4,975119285
971,2628,4,975111359
977,2628,1,975111249
980,2628,3,975731671
981,2628,1,977422723
984,2628,2,975099971
985,2628,4,975097775
990,2628,1,975087459
996,2628,4,975053968
999,2628,5,975045192
1001,2628,4,976298283
1004,2628,4,975040152
1008,2628,3,975029798
1010,2628,4,975218819
1011,2628,3,975026428
1014,2628,3,975014575
1015,2628,3,975036198
1016,2628,5,975010763
1018,2628,5,975107095
1019,2628,2,1007416407
1020,2628,4,975007651
1025,2628,4,975002147
1030,2628,4,975000080
1031,2628,3,974998691
1032,2628,5,974999160
1033,2628,4,974996938
1034,2628,3,975016510
1040,2628,4,974978005
1042,2628,2,974969303
1046,2628,5,974965782
1047,2628,4,974965231
1049,2628,2,974961749
1050,2628,4,974962269
1051,2628,4,975110721
1053,2628,3,974954407
1054,2628,5,975100329
1057,2628,2,974952321
1058,2628,4,974950777
1060,2628,5,974949305
1061,2628,1,974948909
1063,2628,4,974947799
1069,2628,1,974942179
1072,2628,2,974940968
1079,2628,3,987012591
1080,2628,5,974936201
1083,2628,1,974934510
1084,2628,1,974993952
1086,2628,4,974932494
1087,2628,5,974936573
1088,2628,2,1021762623
1092,2628,2,974929411
1096,2628,4,974932567
1097,2628,3,974926907
1101,2628,4,974924927
1109,2628,3,975463905
1112,2628,4,974949522
1113,2628,4,974916694
1115,2628,3,975362954
1117,2628,4,974913055
1118,2628,3,974924555
1119,2628,3,974912178
1120,2628,2,1037340930
1124,2628,4,975706061
1125,2628,3,974923816
1129,2628,4,974906508
1130,2628,4,975363482
1132,2628,4,974889222
1134,2628,4,974882200
1135,2628,5,974879581
1136,2628,1,974878291
1138,2628,2,974876756
1139,2628,4,974879795
1141,2628,4,1005052558
1143,2628,4,974874025
1144,2628,2,974873541
1149,2628,3,974870344
1151,2628,1,974870509
1152,2628,3,974867681
1158,2628,2,974863491
1159,2628,3,974863737
1165,2628,2,976584054
1167,2628,3,974861635
1168,2628,3,974860835
1171,2628,5,974859281
1173,2628,3,974857981
1179,2628,2,974867895
1181,2628,4,974855134
1182,2628,3,974918173
1184,2628,4,974854028
1193,2628,2,974851305
1202,2628,2,974844207
1203,2628,4,998230965
1206,2628,5,974843749
1207,2628,4,974845134
1209,2628,5,974842636
1211,2628,3,1026328337
1215,2628,2,974843104
1218,2628,4,974838984
1219,2628,3,979518629
1221,2628,5,974838965
1224,2628,3,975249936
1228,2628,2,974836844
1230,2628,4,974842044
